essay_id,essay_set,essay,rater1_domain1,rater2_domain1,domain1_score
79,4,"लेखक कहानी को उस तरह से समाप्त करता है जैसे उसने दिखाया था कि कैसे सेंग और हिबिस्कस पौधे की तरह है और जब पौधे अपनी बाधा को पार कर लेता है तो सांग उसकी बाधा को कैसे पार करेगा। लड़की की बाधा उसके नए जीवन को समायोजित कर रही है और उसमें पहला कदम उसके चालक की परीक्षा उत्तीर्ण कर रहा है। पाठक जानता है कि उसे पास होना है क्योंकि सेंग अपनी माँ से कहता है, ""मैं-मैं @संख्या1] में विफल रहा। हिबिस्कस को इसे सर्दियों के माध्यम से बनाना चाहिए, यह भी लड़की की तरह जीवित रहने के लिए नए आस-पास समायोजित करना होगा। माँ लड़की के लिए कहती है, ""... लेकिन यह ठंड के महीने के माध्यम से इसे बनाने के लिए काफी मजबूत है, यह सर्दियों हिबिस्कुस। क्या बात है"" [@संख्या2]। इसलिए, यदि शीतकालीन हिबिस्कस की नौकरी, या बाधा है कि इसे कूदना पड़ता है, इसे बनाने के लिए, सर्दियों के महीनों के दौरान जीवित रहने के लिए, तो इसका काम वसंत में किया जाएगा। लेखक ने खुद को बताने के साथ सांग के साथ कहानी समाप्त की, ""... वसंत में, जब साँप पिघलते हैं और गीज़ लौटते हैं और यह हिबिस्कस नवोदित होता है, तो मैं उस परीक्षा को फिर से ले लूंगा"" [@संख्या2]। यदि सेंग की बाधा पूरी हो रही है, और चालक की परीक्षा उत्तीर्ण कर रहा है, और वह वसंत में गुजरता है, ठीक उसी तरह जैसे हिबिस्कस पास करता है यह ""परीक्षण"" है, दोनों के बीच का प्रतीकवाद, अपनाने के लिए दृढ़ संकल्प दिखाते हुए, गहरा हो जाएगा क्योंकि वह अपनाएगा एक ही समय में उनकी बाधा को पार करें।
",3,3,3
80,4,"मुझे लगता है कि कहानी इस पर वापस आ गई क्योंकि कहानी यही से शुरू होती है। यह सब सांग की परीक्षा देने के लिए शुरू हुआ था लेकिन उसने इसे पास नहीं किया। इसलिए जब मौसम बेहतर होता है, तो वह बल्लेबाज के पास उस परीक्षा को पास करने की कोशिश करता है। इस तरह से मुझे लगता है कि वह परीक्षा में वापस आ गई है।
",1,1,1
81,4,"लेखक ने कहानी को इस तरह से समाप्त करने का कारण बताया है क्योंकि वह पाठक को संदेह में छोड़ना चाहती थी: अधिक चाहने वाली। आप बता सकते हैं क्योंकि यह वास्तव में कभी नहीं कहता कि परीक्षण क्या है। वह चाहती थी कि आप परखें और अनुमान लगाएं कि परीक्षा क्या है। जब सेंग अपनी माँ के पास गया तो उसने उसे बताया कि वह परीक्षण में विफल रही है।
",1,1,1
82,4,"लेखक उस पैराग्राफ के साथ कहानी समाप्त करता है, अगली कहानी पर एक अनसुना करने के लिए। मुझे लगता है कि एक और कहानी होगी क्योंकि मेरे सिद्धांत का समर्थन करने के लिए सुराग हैं। बस पैराग्राफ की शुरुआत में जब वे वापस आते हैं। फिर अंत में रुकने के बाद ""फिर मैं फिर से परीक्षा लूंगा। मैं कुछ भी ऐसा ही होने के बाद खुशी से रहूंगा। जैसा कि कहा गया है कि व्यक्तिगत रूप से उल्लेखित बदलाव हैं। इसलिए मुझे लगता है कि लेखक एक और कहानी लिखेगा ताकि हम देख सकें कि क्या सेंग। उसका टेस्ट पास कर लेंगे।
",1,1,1
83,4,"लेखक इस पैराग्राफ के साथ समाप्त हो गया क्योंकि यह एक उदाहरण है कि कैसे सब कुछ वसंत में एक नई शुरुआत मिलती है। इसका एक उदाहरण यह है कि एक नया परिवार शुरू करने के लिए गीज़ सर्दियों के बाद घर लौट आएगा और सर्दियों में हिबिस्कस के पत्ते भी मर जाएंगे और फिर वसंत में उनकी एक नई शुरुआत होगी, मुझे लगता है कि लेखक इस पैराग्राफ का उपयोग अंतिम बार करता है क्योंकि यह इस बात का रूपक है कि कैसे सब कुछ एक नई शुरुआत करेगा और साथ ही सांग को संयंत्र की तरह अपना ड्राइविंग टेस्ट लेने का एक नया मौका मिलेगा और जीवन में एक नया मौका मिलेगा।
",2,2,2
84,4,"लेखक कहानी को पैराग्राफ के साथ समाप्त करता है क्योंकि वापस आने वाले ये कलन सैंग के दृढ़ संकल्प का प्रतीक हैं और आशा करते हैं कि उसे ड्राइविंग टेस्ट पास करना होगा। वह सर्दी का इंतजार करेगी ताकि वह परीक्षा पास कर सके। वसंत का आगमन भी नवीकरण और जन्म का प्रतीक है। नए विश्वास और प्रोत्साहन के साथ सैंग के पास फिर से ड्राइविंग टेस्ट पास करने का मौका होगा। यह कहानी को समाप्त करने का एक शानदार तरीका है क्योंकि यह वास्तव में गहरा है और पाठक दृश्य के अर्थ के बारे में सोचता है और कैसे कुछ कलहंस, हिबिस्कस संयंत्र, और वसंत के आगमन से कहानी का निष्कर्ष प्रभावित होता है।
",3,2,3
85,4,"मुझे लगता है कि लेखक ने उस परागराफ के साथ यह कहने के लिए कहानी समाप्त की कि वह बर्फ में पिघलने और गीज़ लौटने पर वसंत  समय में @नाम1 यूपी होगा। इसके अलावा, मुझे लगता है कि लेखक की तरह वसंत की भी सनी को देखने के लिए एक @ @नाम2 में तैरता हुआ एक आसमान छूता है। मैं भी उस सेटिंग को पसंद करूंगा क्योंकि यह मुझे और अधिक विचार देता है और यह बहुत प्यारा सेटिंग है। इसलिए मुझे लगता है कि लेखक ने कहानी को समाप्त करने के लिए उस पैराग्राफ को चुना।
",0,0,0
86,4,"लघु कथा, विंटर हिबिस्कस, एक लड़की के बारे में है जो अपनी माँ के साथ @स्थान1 पर गई थी। कहानी विभिन्न संस्कृति में लड़कियों के संक्रमण के बारे में बताती है। कहानी के दौरान, लेखक एक परीक्षण पास करने वाली बेटी के संदर्भ बनाता है। कहानी के अंत में लेखक ने लिखा ""वसंत में ... फिर मैं फिर से परीक्षा लूंगा।"" पाठ में, लड़की कहती है, ""जब वह खरीदी गई सर्दियों के हिबिस्कस पौधे का जिक्र करती है, तो यह वास्तविक नहीं है।"" पाठक अनुमान लगा सकते हैं कि इस उद्धरण का अर्थ है कि लड़की के पास घर की यादें हैं, लेकिन वे असली चीज नहीं हैं। साथ ही लेखिका ने लिखा ... ""इसे बिग मैक के लिए बहुत पसंद किया गया।"" परिवर्तन को संभालने में सक्षम होने के लिए और दुख के बजाय खुशी के साथ अपनी मातृभूमि की यादों को याद करने में सक्षम होने के लिए।
",2,3,3
87,4,"लेखक उस अंत के साथ कहानी को समाप्त करता है क्योंकि वह पाठक को दिखाना चाहता था ""यदि आप बस कोशिश करते हैं, तो आप इसे पसंद कर सकते हैं,"" और इसीलिए लड़की ने कहा कि वह अगले वसंत में वापस आएगी जब साँप पिघल जाएगा ताकि वह फिर से परीक्षा ले सके ।
",0,0,0
88,4,"लेखक इस पैराग्राफ के साथ कहानी समाप्त करता है क्योंकि इसमें सब कुछ एक साथ है। एक तरह से यह सब कुछ एक साथ जोड़ता है जो शुरुआत में हुआ था और इसे इस बात से जोड़कर कि उसने फूल को पहली जगह में क्यों खरीदा था। इसके अलावा यह वियतनाम से लड़की की पुरानी यादों को संयुक्त राज्य अमेरिका में उसके जीवन के नए तरीके से जोड़ता है। कहानी में कहा गया है, ""सांग ने सावधानीपूर्वक इसे ऊपर उठाया और मुस्कुराया। उसने अपनी आँखें बंद कर लीं और गहरी सांस ली। परिचित ने उसके फेफड़ों को भर दिया।"" यह अब वह फूल है जिसे उसने फूलों की दुकान में पाया वियतनाम से उसे यादें दीं। यही कारण है कि लेखक उस पैराग्राफ के साथ कहानी का समापन करता है।
",1,1,1
89,4,"लेखक कहानी को उस पैराग्राफ के साथ समाप्त करता है क्योंकि इसका यह कहना / हमें दिखा रहा है कि सांग वसंत में परीक्षा पास करने की कोशिश करने जा रहा है। उस हिबिस्कस को उसे अपनी मातृभूमि की याद दिलाई और इसने उसे तब की यादें दीं। और इससे उसे खुद पर विश्वास भी हो गया और वह वहां जाना चाहती है और फिर से कोशिश करना चाहती है। अगर उसे आशान्वित किया। ""जब बर्फ पिघलती है और गीज़ लौटता है और यह हिबिस्कस नवोदित होता है"" में लेखक का परीक्षण यह इंगित करने में मदद करता है कि जब वह फिर से अपना परीक्षण लेने की कोशिश करता है तो यह वसंत हो जाएगा।
",2,2,2
90,4,"लेखक इस कहानी के साथ कहानी को समाप्त करता है क्योंकि वह सभी के बाद ऐसा हुआ है जैसे वह परीक्षण में विफल हो गया है जिसे वह याद रखना चाहता था कि परीक्षा समाप्त हो गई है एक खुशी की बात है। यह भी चाहता था कि अंत यह दिखाए कि कुछ बुरा कैसे हुआ, लेकिन अगले वह फिर से ऐसा करने जा रही थी। लेखक यह दिखाना चाहता था कि वह हार नहीं मानेगी, वह जो चाहती है उसके बाद जाती है। और वह चाहते थे कि अंतिम चरणबद्ध हो।
",1,1,1
91,4,"लेखक ने कहानी को उस तरीके से समाप्त किया जिस तरह से उन्होंने यह संकेत देने के लिए किया था कि लड़की अपनी परीक्षा उत्तीर्ण करने की कोशिश नहीं करेगी और अपने नए पाए गए घर के लिए अनुकूल होगी और यह बताएगी कि वियतनाम में उसका घर उसके लिए क्या था। लड़की अपने पिछले जीवन की याद ताजा करती है और वापस जाने की इच्छा रखती है और वह जीवन उसके घर में होता है। जब वह है
",1,1,1
92,4,"लेखक ने इस पैराग्राफ के साथ कहानी को समाप्त करने के लिए चुना क्योंकि यह इसके पहले पूरे पढ़ने के लिए दृढ़ है। कहानी में लड़की (लड़की) को @नाम1 परीक्षण में विफल होने से बल दिया गया था। वह अपने मूल देश वियतनाम में हिबिस्कस पौधे की स्मृति से भी दुखी थी। कहानी के अंत में जब यह कहता है कि ""जब बर्फ पिघलती है और गीज़ वापस लौटता है, और यह हिबिस्कस नवोदित होता है, तो मैं उस परीक्षण को फिर से ले लूंगा"", (हो) बर्फ पिघलने, गीज़ लौटने, और हिबिस्कुस नवोदित परिवर्तन का प्रतीक है और गोद लेने। लड़की बदलने के लिए और एक नया जीवन अनुकूलित करने के लिए परीक्षण पास करने और बेहतर महसूस करने की आवश्यकता होगी। यही कारण है कि कहानी ""शीतकालीन हिबिस्कस"" के लेखक @नाम2 हो ने अपनी कहानी के लिए एक मजबूत, प्रतीकात्मक और दृढ़ संकल्प का इस्तेमाल किया।
",3,2,3
93,4,"लड़की के ड्राइवर के परीक्षण में असफल होने के बाद, वह भविष्य के लिए उम्मीद छोड़ देती है। हिबिस्कस पौधे की दृष्टि उसे याद दिलाती है कि वह कभी भी हार नहीं मानती, चाहे स्थिति कितनी भी कठिन क्यों न हो। कहानी में, सेंग की माँ कहती है, ""इसके फूल उतने सुंदर नहीं हैं, लेकिन यहाँ के ठंडे महीनों के माध्यम से इसे बनाने के लिए पर्याप्त मजबूत है, यह सर्दियों हिबिस्कस है। कि क्या मायने रखती है।"" यह उद्धरण दिखाता है कि भले ही यह सौंदर्य की वस्तु न हो, यह जीवित रहने के लिए क्या कर सकता है। लड़की को लगता है कि वह भी हिबिस्कस की तरह है, एक नए वातावरण में जीवित रहने में सक्षम होने की ताकत है। भले ही वह इस देश में नई है, लेकिन सेंग ने साबित कर दिया था कि चाहे कितनी भी बड़ी परिस्थिति क्यों न हो, अगर आप अपने और अपने परिवार पर विश्वास करते हैं, तो कुछ भी खत्म हो सकता है।
",2,3,3
94,4,"लेखक ने संभवतः अंतिम पैराग्राफ के रूप में इसका उपयोग यह दिखाने के लिए किया था कि इस वर्ष अगले वर्ष वह फिर से लेने जा रही है। लेखक इस पैराग्राफ को यह दिखाने के लिए लिखता है कि जब वह सर्दी के लिए जा रही थी और हिबिस्कस फूल रहा था, तो वह परीक्षण में विफल रही।
",1,1,1
95,4,"लेखक अंत का समापन करता है; कहानी में जिस तरह से उसने / उसने किया क्योंकि यह दर्शाता है कि पौधे वास्तव में कितना मायने रखता है। लड़की फूल के खिलने तक इंतजार करने वाला है क्योंकि इसका मतलब उसके लिए बहुत कुछ है। फूल उसे और उसके ड्राइविंग टेस्ट का प्रतिनिधित्व करता है। जब हिबिस्कस खिलने के लिए तैयार है, तो वह ड्राइव करने के लिए तैयार हो जाएगा। पौधे उसे एक नए टोमोरो, एक नए मौके की उम्मीद देता है। अंतिम पैराग्राफ पाठक को यह महसूस करने में मदद करता है कि पौधे का लड़की के लिए कितना महत्व है, इसका महत्व। यह उसे घर पर अधिक महसूस कराता है, और उसका घर उसे अजनबी महसूस कराता है; ड्राइविंग टेस्ट में फेल होने के दुख के बाद उसे खुश और खुश करता है।
",2,2,2
96,4,"वह कहानी को इस पैराग्राफ के साथ समाप्त करती है क्योंकि वह चाहती है कि @तारीख1 फिर से आए। वह कहती है ""जब बर्फ पिघल जाती है""। वह फिर से घटनाओं को देखना चाहती है। और उनकी देखभाल करें।
",0,0,0
97,4,"इस छोटी सी कहानी में, सेंग फिर से वसंत ऋतु में परीक्षा लेने की कसम खाता है क्योंकि वह जानता है कि वह एक बार इस नई जगह में रहने के बाद उसे स्वीकार कर लेगी। लड़की चले जाने के बाद, वह बहुत परेशान थी और अपने पुराने घर, परिवार और जीवनशैली से चूक गई। यह उसे परीक्षण पर ध्यान केंद्रित करने से रोकता है। हालांकि, एक बार उसे एहसास हुआ कि फूल उसके नए घर में भी मारपीट कर रहे हैं, उसने बदलावों को स्वीकार करना शुरू कर दिया। उसके बारे में जानी जाने वाली गीज़ इस बात का प्रतीक है कि वह अपनी नई जीवनशैली में बदलाव कर रही है। सांग ने भी शायद यह प्रतिज्ञा की थी क्योंकि वह नहीं चाहती थी कि उसकी माँ फिर से निराश हो। अपनी माँ की निराशा और प्यार भरी दयालुता को देखने के बाद, लड़की ने परीक्षा पास करने की ठानी। जब लड़की वसंत में फिर से परीक्षा लेता है, तो वह तैयार हो जाएगी क्योंकि उसने अपने नए जीवन को समायोजित और स्वीकार कर लिया है।
",3,2,3
98,4,"लेखक कहानी को पैराग्राफ के साथ समाप्त करता है क्योंकि कहानी के अस्तित्व में उसका परिवार वियतनाम से संयुक्त राज्य अमेरिका चला गया। लड़की अपने ड्राइवर की परीक्षा में असफल रहने से घर से जा रही थी। एक परिचित पौधा देखें। बाद में वह एक फूल की दुकान पर जाती है यह देखने के लिए कि क्या संयंत्र खरीदा जा सकता है। इसलिए वह पौधे के बीज प्राप्त करता है और उन्हें पौधे देता है ताकि जब वे खिलने लगें तो वह उसके ड्राइविंग टेस्ट में असफल हो जाएगी। I @नाम1 वह सौभाग्य के लिए उपयोग करता है यही कारण है कि I @नाम1 लेखक कहानी में उस पैराग्राफ का निष्कर्ष निकालता है।
",1,1,1
99,4,"लेखक ने कहानी को पैराग्राफ के साथ समाप्त किया क्योंकि यह दर्शाता है कि सेंग बाधाओं को दूर कर सकता है, और अगली बार उसके पास ये अनुस्मारक हैं जो वह सफल होगा। जब वह कहती है, ""लगभग अनिच्छा से, उसने महसूस किया कि कई चीजें जो उसने अजीब होने से पहले सोची थीं ... अब उसके लिए लगभग खेत की बात है"" और यह कह रही है कि उसे अपने नए जीवन में पीछा करने की आदत है। तो अंत पैराग्राफ इन विचारों को दर्शाता है।
",1,1,1
100,4,"कहानी में, ""विंटर हिबिस्कस,"" लेखक कुछ कारणों से पैराग्राफ के साथ कहानी का समापन करता है। एक कारण यह है कि वह बदलाव पर काबू पाने की कोशिश कर रही है और स्थिति को बेहतर बनाना चाहती है। वह फिर से परीक्षा देकर ऐसा करने की कोशिश करती है। लेखक भी पैराग्राफ के साथ निष्कर्ष निकालता है क्योंकि उसे दिल से लगता है कि जीवन उसके रास्ते पर नहीं जा रहा है और उसे इसके बारे में कुछ करने की जरूरत है। यही कारण है कि लेखक इस पैराग्राफ के साथ कहानी को यह दिखाने के लिए समाप्त करता है कि वह निर्धारित है या नहीं। अगर वह इससे चिपकेगी या नहीं।
",2,2,2
