essay_id,essay_set,essay,rater1_domain1,rater2_domain1,domain1_score
68,3,"साइकिल चालक को अपने साहसिक कार्य के लिए अच्छी तरह से पहले से तैयार था, हालांकि सेनेरी में एक बदलाव के लिए गर्म। जब बूढ़े लोगों ने उसे एक कठिन रास्ता अपनाने के लिए कहा और उसका टायर खराब हो गया। इसके बाद वह लगभग विनाशकारी पहाड़ियों द्वारा संचालित था और निर्जलीकरण धीरे-धीरे उस पर भी रेंग रहा था। उसके पास इस तरह के बदलाव के लिए लगभग भरा हुआ पानी या आपूर्ति नहीं थी और उसे बाद में पछतावा होगा। हिल्स खड़ी और अंतहीन थीं, और सूरज गर्म था और निर्दयी मानव जाति ने उस पर और भी बुरा असर डाला। यह है कि सेटिंग के परिवर्तन ने साइकिल चालक को कैसे प्रभावित किया।",2,2,2
69,3,"सेटिंग किसी को भी और सभी को प्रभावित कर सकती है, इस मामले में यह एक साइकिल चालक हुआ। चूंकि यह जून था, इसलिए ऐसा नहीं हुआ कि साइकिल चालक को लगातार पसीने के कारण उसके शरीर की तरल पदार्थ की अधिक मात्रा के कारण शरीर के तरल पदार्थ का नुकसान न हो। इससे पानी अवश्य बनता है। इसके अलावा, जैसे ही वह गुजरता है, वह एक संकेत भर में आता है जो पढ़ता है: रउह रोध अहद: लागू नहीं किया गया है @नाम1। चूंकि सड़क पर गाड़ी चलाना कठिन था, इसलिए उस पार बाइक चलाना ज्यादा आसान नहीं है। साइकिल चालक को प्रभावित करने वाले रास्ते पर सांप ने सड़क को अवरुद्ध करने वाला सांप था, जिसे उसने एक हीरे की तरह समझा।",1,1,1
70,3,"हालत की वजह से साइकल सेट करने की विशेषताएं वास्तव में प्रभावित करती हैं। उदाहरण के लिए, मौसम, यह गर्म है, यह व्यक्ति को धीमा कर देगा। और अगर यह एकदम सही है जो व्यक्ति को नियमित गति से जाने देगा। और सड़कें, अगर सड़क ऊबड़-खाबड़ है, जो उन्हें धीमा कर देगी। और अगर इसकी चिकनी है कि उन्हें गति देगा। देखें, यह वास्तव में हालत पर निर्भर करता है।",1,1,1
71,3,"हालत की वजह से साइकल सेट करने की विशेषताएं वास्तव में प्रभावित करती हैं। उदाहरण के लिए, मौसम, यह गर्म है, यह व्यक्ति को धीमा कर देगा। और अगर यह एकदम सही है जो व्यक्ति को नियमित गति से जाने देगा। और सड़कें, अगर सड़क ऊबड़-खाबड़ है, जो उन्हें धीमा कर देगी। और अगर इसकी चिकनी है कि उन्हें गति देगा। देखें, यह वास्तव में हालत पर निर्भर करता है।",1,1,1
72,3,"सेटिंग लेखक को बहुत प्रभावित करती है। पहले वह जून के मध्य में एक कैलिफोर्निया रेगिस्तान में है। यह बहुत गर्म है। इससे साइकिल चालक बहुत थक जाता है। कुछ शांत पाइंस हैं, लेकिन वे बहुत मदद करते हैं। वहाँ भी नहीं है जहाँ बहुत लंबे समय के लिए पानी मिलता है। कथन में कहा गया है, ""मैंने अतीत को कम कर दिया, अपने निर्जलित राज्य में अपना संतुलन बनाए रखने की कोशिश कर रहा हूं"" (कुर्मस्की @संख्या1)। पानी के बिना साइकिल चालक निर्जलित था। इससे उसके बाइक चलाने के कौशल पर चोट लगी और संतुलन बिगड़ गया और अंत में चारों ओर कोई नहीं था। अधिकांश कहानी के लिए। साइकिल चालक को यह पता नहीं था कि उसे @नाम1 या पानी पहुंचने तक कितनी दूर जाना था। अगर उसे हीट स्ट्रोक होता तो उसकी मदद करने वाला भी कोई नहीं था।",1,1,1
73,3,"कहानी में ""स्पीड लिमिट से अधिक नहीं है"" सेटिंग की सुविधाओं ने साइकिल चालक को प्रभावित किया। उदाहरण के लिए, साइकिल चालक ने रेगिस्तान में मौसम से निपटने के लिए बाइक पर मीलों की यात्रा की, थोड़ा सा पानी और थका हुआ। साइकिल चालक को एक बिंदु से दूसरे बिंदु तक साइकिल पर यात्रा करने की कोशिश में कई बार मुश्किल का सामना करना पड़ा।",3,3,3
74,3,"इस कहानी की सेटिंग साइकिल चालक के रवैये और प्रतिकूलताओं को बहुत प्रभावित करती है। साइकिल चालक का रास्ता कैलिफोर्निया रेगिस्तान के माध्यम से है, जो शुष्क और गर्म हैं। यह पहले कहानी के प्रमुख संघर्ष को प्रस्तुत करता है, साइकिल चालक को गर्मी का खतरा। पढ़ने में, लेखक कहता है, ""मैं अपनी पानी की बोतलों को बहुत नियमित रूप से मार रहा था"" यदि सेटिंग एक शांत जलवायु में थी, तो लेखक सबसे अधिक बार नहीं पीएगा, और निर्जलीकरण का सामना नहीं करेगा। यदि जलवायु अलग होती तो यात्रा साइकिल चालक के लिए उतनी खतरनाक नहीं होती। सेटिंग का एक अन्य तत्व जो साइकिल चालक को प्रभावित करता था वह इलाका था। रीडिंग में कहा गया है, ""सपाट सड़क को छोटी पहाड़ियों से बदल दिया गया था।"" उबड़-खाबड़ सड़क न केवल लेखकों के शरीर पर बल्कि उनके दिमाग में भी एक जगह ले जाती। सवारी करते समय, लेखक सोचता है, ""मैं 12 मील प्रति घंटे की पानी की कमी कर रहा था"" यह दर्शाता है कि कैसे उसका दृष्टिकोण कम और कम आशावादी होने के साथ-साथ उसकी प्यास पर अपना मन रख रहा है। उसकी प्यास को सोच कर ही उसे और प्यास लगती। इलाके में छोटे परिवर्तन का लेखकों की यात्रा पर बड़ा प्रभाव पड़ा। शायद सेटिंग का सबसे प्रभावशाली तत्व अलगाव है। केवल कहानी के अंत तक साइकिल चालक दूसरे मानव में चलता है। उस बिंदु तक, वह अकेला था, अपनी प्यास और अपनी थकान से निपटने के लिए। यदि सेटिंग एक अधिक शहरी क्षेत्र में होती, तो साइकिल चालक को अन्य लोगों से मदद मिल सकती थी, जिससे उनकी दिनचर्या बहुत आसान हो जाती थी। यह भी ज्ञात है, कि लेखक की मानसिक स्थिति में बड़ी भूमिका निभाने में उनकी मदद करने वाला कोई नहीं था। अंत में, इस कहानी का संघर्ष सेटिंग द्वारा स्थापित किया गया था। यदि सेटिंग गर्म, खुरदरी और अलग-थलग नहीं होती, तो साइकिल चालक के पास एक आसान यात्रा होती, और कहानी उतनी रोमांचक या दिलचस्प नहीं होती। मेरी राय में एक अलग सेटिंग ने कहानी को बर्बाद कर दिया होगा।",1,1,1
75,3,"सेटिंग की विशेषताएं साइकिल चालक को कई तरह से प्रभावित करती हैं। जब साइकिल चालक रेगिस्तान से गुजर रहा था, तो वह सूखा पुराना, गंदा ""..."" हो गया था। मुझे एक प्रकार का कांटा, वन रामशेक शेड, कई जंग खाए हुए पंप, और एक कोरल जो सबसे बड़े खच्चर में पकड़ नहीं सकता था, ने मुझे बधाई दी। यह पक्ष परेशान कर रहा था। ""जब वह हमारे लिए जंग खाए हुए पानी के पंप को छोड़ देना चाहती थी, तो पानी @संख्या1 डिग्री हो गया। ""सवारी के इस अगले खंड में दो मील नहीं, मैं इलाके को बदल रहा हूं। सपाट सड़क को छोटी, रोलिंग पहाड़ियों द्वारा बदल दिया गया था। “इससे साइकिल चालक को बाइक चलाना अधिक कठिन हो गया। इससे साइकिल चालक अधिक थक जाता। जैसे-जैसे साइकिल सवार आगे बढ़ रहा था उसे और अधिक टायर मिल रहे थे और उसकी पानी की आपूर्ति कम होती जा रही थी। यह मेरा प्रयास था कि जब वह सवारी करता रहे तो मैं अपना संतुलन बनाए रख सकूं",2,2,2
76,3,"साइकिल चालक को एक स्थान पर ले जाने के लिए साइकिल चालक को सुखाने के लिए किस तरह से प्रभाव डाला जाता है, यह हुरस्ट के लिए हास्यास्पद होगा कि यह सूखी जगह पर न हो। कहानी में यह कहा गया है कि ""मैं जून में कैलिफोर्निया के उच्च भागों से गुजर रहा था। ""इसका मतलब है कि यह वास्तव में गर्म और शुष्क था। वैसे जानवर वहां खतरनाक होंगे। साइकिल चालक को हीरे के साथ एक जगह पर सवारी करनी चाहिए, यह पाठ में कहता है"" मैं कुछ ऊपर उठाता हूं। कुछ बिंदु पर, मेरे रास्ते को पार कर जाते हैं। स्काईल्ट यह वास्तव में एडियमॉन्ड की तरह दिखता है ""जो अगर वास्तव में एक है तो यह वास्तव में खतरनाक होगा और साइकिल चालक को उस प्रकार के खतरनाक स्थानों पर सवारी नहीं करनी चाहिए चाहे कोई भी प्रकार हो। यह कैसे समर्पण की सेटिंग साइकिल चालक को प्रभावित करती है"" उनकी सवारी करने के लिए यह एक बुरी जगह कैसे हो सकती है।",1,1,1
77,3,सेटिंग साइकिल चालक को कई तरह से प्रभावित करती है। सेटिंग साइकिल चालक को प्रभावित करती है क्योंकि मौसम बहुत गर्म और आर्द्र होता है जिससे उसे पसीना आता है जो ऊर्जा का उपयोग कर रहा है क्योंकि उसका शरीर शांत रहने की कोशिश कर रहा है। इसके अलावा सेटिंग साइकिल चालक को प्रभावित करती है क्योंकि पसीने के ऊपर कोई पानी नहीं होता है इसलिए उसके शरीर में ईंधन भरने के लिए पानी नहीं होता है जिससे उसे चलते रहना बहुत मुश्किल हो जाता है।,1,1,1
78,3,"इस कहानी में साइकिल चालक कैलिफोर्निया के एक रेगिस्तान से गुजर रहा है। यह एक कारण है कि वह पानी की आपूर्ति पर बहुत सीमित है। यह वास्तव में गर्म है जो उसे बहुत अधिक पानी पीने के लिए प्रेरित करेगा। उन्होंने सुबह अपनी यात्रा शुरू कर दी थी, ताकि दिन के बीच में सूरज उतना गर्म न हो जितना कि होगा। फिर इससे बहुत अधिक पुत्र प्राप्ति होने लगी। इसलिए सूरज के साथ गर्मी अधिक आती है। सवार कहते हैं, ""सूरज नीचे हरा करने लगा था।"" इससे पाठकों को यह महसूस करने में मदद मिलेगी कि दिन में कौन सा समय था और यह कितना गर्म था। यह सुबह में था, इसलिए उसे इसका एहसास नहीं हुआ, लेकिन जैसे ही दोपहर में उसे पता चला कि वह निर्जलित होने लगा।",2,2,2
79,3,"अद्भुत विशेषताओं और सेटिंग्स का लेखक पर एक नाटकीय प्रभाव था। प्रभाव बुरा था बल्कि अच्छा था। पहले, लगभग असहनीय गर्मी थी। लेखक के पास पानी की मात्रा सीमित थी और धूम्रपान करने वाले तापमान के कारण इसका बहुत उपयोग किया। एक अन्य विशेषता जो लेखक की भलाई पर बहुत बुरा प्रभाव डालती थी वह स्नैक्स में भर चुके पंपों में पानी की कमी होगी। अंत में टार जैसा पदार्थ होगा जो लेखक द्वारा पानी प्राप्त करने की कोशिश करने पर पंप से निकलता है। बैटरी एसिड की तरह उस चखने में संदिग्ध रूप से ब्रैकिश पानी भी था।",1,1,1
80,3,"साइकिल चालक जून के गर्म महीने के दौरान कैलिफोर्निया के किसी न किसी भाग से होकर जा रहा है। लेखक अपनी यात्रा के हिस्से का वर्णन करता है; ""मैं जून में कैलिफ़ोर्निया के उच्च रेगिस्तानों के माध्यम से यात्रा कर रहा था।"" सूरज की गर्मी और आसपास ज्यादा पानी नहीं होने से साइकिल चालक को अपने स्वास्थ्य की चिंता हो रही है। अपनी यात्रा में थोड़ा आगे पता चलता है कि अगर उसे जल्द पानी नहीं मिला तो वह कितना बुरा हो सकता है। लेखक लिखता है, ""बढ़ता हुआ एहसास जिसे मैं हीटस्ट्रोक से छोड़ सकता हूं।"" जैसा कि साइकिल चालक पानी से बाहर चला गया है और चारों ओर जीवन का कोई संकेत नहीं है, उसे लगने लगता है कि वह @महीना1 रेगिस्तान के माध्यम से कभी भी योसेमाइट में नहीं आता है पार्क। लेखक ने यह वर्णन किया है ""मैं मरने जा रहा था और पक्षी मुझे साफ करेंगे। साइकिल चालक की यात्रा की स्थापना ने बहुत प्रभावित किया कि उसने अपनी यात्रा को कैसे समाप्त किया।""",3,3,3
81,3,"सेटिंग की विशेषताएं साइकिल चालक को प्रभावित करती हैं क्योंकि वह कहां है। बाइकर कैलिफोर्निया के एक कैंप ग्राउंड में है। यह कहकर कि यह एक धूल भरी जगह है। इसके अलावा, जब कहानी कहती है कि ""शहर"" को छोड़ दिया गया था। यह भी हमें बताता है कि साइकिल चालक जिस स्थान पर है, वह कई लोगों के बिना या रुकने की जगह है। कहानी सड़क में एक सांप के बारे में भी बात करती है। सड़क में एक सांप एक को बताता है कि शहर में इच्छा है कि मैं बता सकता हूं कि यह ""शहर"" सुनसान है क्योंकि यहां के आसपास, लोग ऐसे कस्बों में नहीं जाते हैं जहां इमारतें नहीं हैं। यह एक साँप सड़क में था, तब शहर खाली होना चाहिए क्योंकि यहाँ चारों ओर सड़कें व्यस्त हैं और सड़क में कोई साँप नहीं है।",2,1,2
82,3,"सेटिंग साइकिल चालक को बहुत प्रभावित करती है, क्योंकि वह एक सवारी है, ""शॉर्ट रोलिंग हिल्स"", और चारों ओर एक, ""हास्यास्पद रूप से बड़े सांप,"" और क्योंकि उसके गर्म वह किसी भी मिनट में हीटस्ट्रोक से पीड़ित हो सकता है। तो हाँ लेखक सेटिंग से प्रभावित है",1,1,1
83,3,उनके आस-पास की सुविधाओं का प्रभाव उन्हें गर्म बाइक से प्रभावित करता है इसलिए बाइकर्स को पानी की आवश्यकता होती है और यह भी प्रभावित करता है कि सड़कें इतनी पहाड़ी हैं इसलिए वे बस सड़क नहीं हो सकती हैं। ऐसा लगता है कि उन्हें पहाड़ियों के ऊपर जाने की जरूरत है और इससे वे प्रभावित होते हैं क्योंकि साइकिल को कूदने के लिए जमीन पर उतारना बहुत मुश्किल होता है।,1,1,1
84,3,"योसेमाइट में सेटिंग की विशेषताएं सायकलिस्ट को आगे देखने के लिए कुछ देती हैं, लेकिन छंटनी की विशेषता है कि वह वहां पहुंचने में धीरज रखता है। जैसे ही साइकिल चालक एक भूत शहर से गुजरता है और यात्रा के शुरुआती प्रयासों के दौरान सूरज की धुंधली हवाओं को नोटिस करता है, जैसे ही वह खुद को चेक करता है, ""मैंने उसे ध्यान से देखा [सूर्य], योसेमाइट की शांत पाइंस और भीड़-भाड़ वाली पहाड़ियाँ नाम उन सब पर लिखा गया था। हालाँकि साइकिल चालक को यह महसूस होने लगा था कि यात्रा और सूर्य उस पर चढ़ने जा रहे हैं, उसने सुबह आशा के साथ मिटा दिया और योसेमाइट पहुंचने की मुस्कराते हुए। साइकिल चालक ने देखा कि सूरज जितना अधिक है। पीने के पानी की आपूर्ति कम लग रही थी, एक पुराने जंग खाए हुए पानी के पंप के रूप में, उसे फिर से भरने की उम्मीद थी, लेकिन कड़वे बैटरी एसिड के स्वाद ने साइकिल चालक को शराब पीने से रोक दिया। रोलिंग हिल्स, सन और टम्बलवेड्स ने साइकिल चालक की प्यास को कम करने के लिए कुछ भी नहीं किया। कम से कम अपने दावे को मोड़ दें। यदि साइकिल चालकों को एक संकेत देखना था जो योसेमाइट @संख्या1 मील दूर उनकी आत्माओं में वृद्धि होगी, तो इसके बजाय उन्होंने एक संकेत देखा, जिसमें कहा गया था, ""रफ रोड अहेड"" जिसने उनकी मदद करने के लिए कुछ नहीं किया। अधिक पोप, आसान टी था यात्रा और पानी की भरपूर आपूर्ति में, इस निष्क्रियता की धुन इस तरह की निराशा के बजाय अधिक उम्मीद की जाएगी, सेटिंग की विशेषताओं ने आशा के बजाय साइकिल चालक दु: ख का कारण बना।",3,3,3
85,3,"@व्यक्ति1 द्वारा छोटी कहानी ""पोस्ट की गई गति सीमा से अधिक न हो"" में बाइक सवार, अपने आस-पास की भूमि की स्थिति से बहुत प्रभावित होता है। वह बेहद शुष्क रेगिस्तान से गुजर रहा है और पानी पर कम चल रहा है। हालाँकि चूंकि यह इतनी सूखी जगह है, इसलिए उसे कोई नहीं मिल सकता है। इसके अलावा जब से यह नहीं के बीच में बाहर है, वहाँ कोई नहीं है वह कुछ के लिए पूछ सकते हैं। यदि यह कहानी कहीं और सेट की गई होती, तो उन्हें कोई समस्या नहीं होती।",1,1,1
86,3,"""किसी न किसी सड़क से आगे: पोस्ट की गई गति सीमा से अधिक न हो। सेटिंग की विशेषताएं साइकिल चालक को प्रभावित करती हैं। कई दृश्य विशेषताएं आपके सिर में बहुत सुनसान क्षेत्र बना देती हैं। उदाहरण के लिए, पैरा पांच में वे विशेषणों का एक बहुत उपयोग करते हैं कि कैसे त्यागें। जगह थी। रामशकल और जंग जैसे शब्द। इसके अलावा पानी की कमी को कितनी बार दूर किया गया, इससे हमें लगता है कि यह कैलिफोर्निया रेगिस्तान कितना आकर्षक होना चाहिए। साथ ही गर्मी ने साइकिल चालक को ऐसा बना दिया कि वह एक चमत्कार देख रहा था जब उसने वेल्च का फल देखा। रस कारखाना। इस कहानी में दृश्य शब्दों का चुनाव साइकिल चालक को प्रभावित करने वाले शब्दों का वर्णन करता है।",1,2,2
87,3,"मार्ग में, साइकिल चालक के पास @संख्या1 विभिन्न सेटिंग्स थीं। इनमें से एक सेटिंग उबड़-खाबड़ इलाक़ों की थी, जहाँ से होकर उन्हें गुजरना पड़ता था, जहाँ पानी की मात्रा कम थी। साइकिल चलाने वाले को वहाँ से गुजरना पड़ता था, पहाड़ी की तरह पहाड़ी थी। कहीं वह बूढ़े लोगों की सलाह लेने के लिए खुद पर हंस रहा था पहले स्थान पर। इन विशेषताओं में से एक साइकिल चालक के शरीर की ताकत और उसकी भावना पर बहुत अधिक था। लेकिन आत्मविश्वास, दृढ़ संकल्प और सफलता की राहत के साथ वह बाधाओं को दूर करने में सक्षम था।",2,2,2
88,3,"सेटिंग की विशेषताएं साइकिल चालक को कई तरह से प्रभावित करती हैं। उदाहरण के लिए, जून में कैलिफोर्निया का मौसम गर्म था और पाइपों में पाई जाने वाली साइकिल चालक पानी गर्म था, साथ ही। पाठ कहता है, ""दो सौ डिग्री के पड़ोस में कहीं।"" इससे वह प्रभावित हुआ क्योंकि उसके पास पीने के लिए पानी नहीं था। एक और उदाहरण है जब उसे टम्बलवेड्स और सांपों पर काबू पाना था। पाठ में कहा गया है, "" ने मेरे रास्ते को पार कर लिया और एक हास्यास्पद बड़े साँप।"" यह एक बाधा थी जिसे उसे दूर करना था। एक और उदाहरण वह निर्जन था। पाठ कहता है, ""कोई भी दृष्टि में, भवन, कार या किसी भी प्रकार की संरचना में नहीं।""",2,2,2
89,3,"साइकिल चालक की विशेषताओं में यह है कि यदि यह बहुत गर्म या बहुत ठंडा है, तो यह प्रभावित कर सकता है कि साइकिल चालक कैसे सवारी कर रहा है। यदि साइकिल चालक को गर्म करना है तो बहुत तेजी से समाप्त हो जाएगा। और अगर यह ठंडा है तो साइकिल चालक @महीना1 बीमार हो जाएगा। इसके अलावा अगर यह बहुत हवा है तो वह बहुत धीमी गति से जाएगा यदि वह हवा की दिशा में जा रहा है।",1,1,1
90,3,साइकिल चालक को प्रभावित करने वाली सुविधाएँ बहुत सारी थीं। एक बात पानी की कमी होगी। पाठ में उन्होंने कहा कि पंप ने पानी दिया जो बैटरी एसिड जैसा स्वाद देता है। एक और एक ऐसा माहौल होगा जो बूढ़े लोगों को नमकीन लगता है। जब वह खो गया था तो उसे किसी को यह कहने के लिए दृढ़ संकल्प होना चाहिए था कि वह जीवित रह सकता है।,1,1,1
91,3,"सेटिंग और इट्स की विशेषताएं साइकिल चालक को बहुत प्रभावित करती हैं। वह रेगिस्तान में है और सारे शहर को छोड़ दिया गया है। इसके अलावा वह अब एक संकेत देता है जो कहता है ""रफ रोड अहेड ... (कुर्मास्की, पृष्ठ @संख्या1)। इससे उसकी यात्रा और भी खराब हो जाती है क्योंकि अब उसे न केवल बड़ी पहाड़ियों पर बल्कि फटे, पुराने, पीटे हुए रास्तों पर चलना पड़ता है। और वह सूरज की धड़कन है और लगभग पानी से बाहर है।",2,1,2
92,3,"सेटिंग की विशेषताएं साइकिल चालक को प्रभावित करती हैं, जिससे उसे दूर करने के लिए बाधाएं आती हैं जब उसे घुमावदार पहाड़ियों के नीचे जाना पड़ता है, तो उसे धीमा करना होगा ताकि वह पहाड़ियों को रोक सके और बाइक का नियंत्रण न खोए। वह जिस गर्मी का सामना कर रहा था वह थकान और निर्जलीकरण का कारण होगा। यदि धूप और गर्मी के संपर्क में लंबे समय तक रहने से आप सनबर्न हो सकते हैं या हीट स्ट्रोक का शिकार हो सकते हैं। हीट स्ट्रोक किसी के लिए भी घातक हो सकता है, खासकर दिल की समस्याओं वाले लोगों के लिए। निर्जलीकरण भी घातक हो सकता है। यदि साइकिल चालक को कोई इमारत नहीं दिखती है, तो वह यह नहीं बता पाएगा कि वह कहां है और इसके कारण वह खो सकता है। खो जाने से भी निर्जलीकरण, थकान और हीट स्ट्रोक होगा।",1,2,2
93,3,"सेटिंग और विशेषताएं साइकिल चालक को प्रभावित करती हैं क्योंकि प्रत्येक इमारत से वह पानी की उम्मीद करता है, लेकिन जब से वह एक रेगिस्तान पानी से यात्रा कर रहा है सीमित आपूर्ति में है और कई खाली इमारतों को बंजर भूमि में छोड़ दिया जाता है। ये इमारतें साइकिलिस्ट आन्टी में   फिर से जीना  की भावना पैदा करती हैं, जिसे छोड़ने के लिए उन्हें निराशा का सामना करना पड़ता है। बिना किसी विशेषता वाली भूमि भी राइडर में खोई हुई आशा की भावना पैदा करती है, जिससे उसकी पूरी आयु बहुत कठिन हो जाती है। यह सब साइकिल चालकों के लिए शारीरिक और मानसिक रूप से एक उत्कृष्ट अनुभव था।",2,2,2
94,3,"रफ @नाम1 आगे' में सेटिंग की विशेषताएं और साइकिल चालक का परिवेश उसे बहुत प्रभावित करता है। क्योंकि वह ""जून में कैलिफोर्निया के उच्च रेगिस्तान"" में है, जलवायु गर्म, शुष्क और दयनीय है। सेटिंग की एक और विशेषता जो साइकिल चालक को प्रभावित करती है, वह यह है कि वह कहीं नहीं है। मील के लिए कोई अन्य मनुष्य, कार या इमारत नहीं हैं। इसके अलावा, इलाके बाइकर को प्रभावित करते हैं। जब सड़क ऊबड़-खाबड़ और असमान होने लगती है, तो यह उसकी जल आपूर्ति को और भी तेज कर देती है। कुल मिलाकर, इस कहानी में साइकिल चालक अपने परिवेश से बहुत प्रभावित है।",2,2,2
95,3,"छोटी कहानी में साइकिल चालक कई तरीकों से सेटिंग से प्रभावित था। लेखक पूरी कहानी के दौरान पानी से बाहर चल रहा था। ""पानी की बोतलों में केवल कुछ टैंटलिंग घूंट होते हैं।"" बोतलों में सीमित मात्रा में पानी था। उसे लंबी दूरी तय करनी थी। ""अगले भाग में दो मील नहीं।"" वह जल्दी थक रहा था। साथ ही इलाक़ा भी अच्छा नहीं था। ""मैंने देखा कि इलाके बदल रहे हैं, समतल सड़क को छोटी पहाड़ियों से बदल दिया गया।"" अपनी सवारी को जारी रखने के लिए यह कठिन और कठिन हो जाता है।",2,2,2
96,3,"शांत, देवदार के पेड़ों और झीलों को देखकर साइकिल चालक इतना सेट हो गया था कि जब उसने गंदगी, सांप और सभ्यता के किसी स्रोत को देखा तो उसे चिंता नहीं हुई। अधिक स्पष्ट रूप से, उसने जो कुछ नहीं देखा, उससे वह सबसे ज्यादा डर गया। उसने सभी प्रकार के पेड़ों के नीचे छिपी हुई नदियों या पगडंडियों को देखा। उसने किसी भी व्यक्ति या दोस्ताना छोटे वन क्रिटर्स को नहीं देखा। इसके बजाय उसने सिर्फ गंदगी और सामयिक सांप का एक ही रंग देखा। उनका मूड प्रभावित हुआ और उन्होंने आत्मविश्वास और उम्मीद खोना शुरू कर दिया। वह नए परिवेश के लिए इस्तेमाल नहीं किया गया था और थोड़ी देर के लिए उस पर संदेह किया गया था यदि वह उसे जीवित कर सकता है। जब वह वेल्च के कारखाने की रन-डाउन बिल्डिंग में आया, तो वह और भी व्याकुल था। सौभाग्य से, जब वह मछली पकड़ने की आपूर्ति की दुकान में आया तो उसे सभ्यता का पता चला। इसने उनकी आत्माओं को निश्चित रूप से बढ़ावा दिया। एक बार जब उसने अपनी प्यास की समस्या को बचाया था और खुद को आश्वासन दिया था कि वह जीवित है और सौभाग्य से इस तरह से रहेगा, तो वह अपने गंतव्य की तलाश में फिर से बाहर निकलने से पहले बैठ गया।",2,1,2
97,3,"सेटिंग में सुविधाएँ साइकिल चालक के लिए बहुत अच्छी नहीं हैं। वह जून में कैलिफोर्निया में है, और यह बहुत गर्म है। यह बहुत ज्यादा रेगिस्तान है। जब वह पानी के लिए रुकता है, तो वह जो पंप पाता है, उसमें कुछ बूंदों के अलावा पानी नहीं होता है। इसके अलावा, कुछ बूँदें जो वह स्वाद लेती हैं जैसे कि बैटरी एसिड। तो यह साइकिल चालक के लिए बहुत अच्छा नहीं है।",2,2,2
98,3,"निबंध में ""रफ रोड अहेड: डोंट एक्सजेड पोस्टेड स्पीड लिमिट,"" लेखक ने न केवल हमें बताया कि साइकिल चालक कैसा महसूस करता है, बल्कि उसके वातावरण का वर्णन करके भी मूड बदलता है। जैसा कि उन्होंने ""रिसवॉयर कंपाउंड"" को छोड़ दिया है, वह बहुत अच्छा महसूस कर रहा है क्योंकि वह सिर्फ ""एक शुरुआती गर्मियों की शाम की शांति को छोड़ रहा है और वह"" शांत पाइंस और योसेमाइट की नदियों की ओर बढ़ रहा है। "" वह एक सुंदर सेटिंग में है और यह साइकिल चालक को प्रभावित करता है क्योंकि वह दूसरे की आशंका करता है। हालाँकि, जब वह ""घोस्ट टाउन"" में चला गया और ""सूरज को पीटना शुरू कर दिया गया"" तो वह कम आत्मविश्वास से भरा हुआ था और मेन्स की सलाह के बारे में अधिक संदिग्ध हो गया। हालांकि, वह अभी भी आशावादी है, आखिरकार यह मज़ेदार है कि यह एक बार ""एक छोटा सा स्थान था।"" इसके बाद, जब साइकिल चालक को ""एक रामशकल शेड, कई जंग खाए हुए पंप और एक मूंगा"" आता है, तो वह जानता है कि चीजें खराब हैं और वह @नाम1 पानी। हालांकि, सभी के पास एक ""तार जैसा पदार्थ"" है, इसलिए वह आगे बढ़ता है, जिसका कोई विकल्प नहीं है। जब वह ""रफ रोड टम्बलवेड्स और एक हास्यास्पद बड़े सांप"" की बात आती है, तो यह साइकिल चालक को यह बताकर प्रभावित करता है कि चीजें उनकी सबसे खराब हैं और वह या तो हार मान सकता है, या धक्का दे सकता है। मुझे लगता है कि यह किसी भी बदतर हो सकता है, और इसलिए साइकिल चालक करता है। अंत में, साइक्लिस्ट एक आधुनिक बाथरूम में प्रवेश करते हैं ”और चीजें उसके लिए सभ्यता में वापस आ जाती हैं, इसलिए वह आराम, राहत और बहुत बेहतर महसूस करता है।",3,3,3
99,3,"सेटिंग की @संख्या1 विशेषताएँ हैं जो साइकिल चालक को उसकी यात्रा पर प्रभावित करती हैं। कहीं भी, और किसी के बीच में पानी की कमी नहीं है। पानी की कमी के कारण, यह सुविधा वास्तव में साइकिल चालक को प्रभावित करती है। उसे अपनी यात्रा के माध्यम से स्थानांतरित करने और प्राप्त करने के लिए सभी में पानी की आवश्यकता होगी। पानी वह है जो उसके पास होना चाहिए। वह निर्जलित हो सकता है और सड़क के ठीक बीच में उसे मरने का कारण बन सकता है। इसलिए पानी एक ऐसी विशेषता है जो साइकिल चालक को प्रभावित करती है। इसके अलावा वह कहीं नहीं है। कोई इमारत या आसपास कुछ भी नहीं है, यहां तक ​​कि गैस स्टेशन भी नहीं हैं, जहां यह रुक सकता है और अगर उसके पास पैसा था तो वह @संख्या2 या @संख्या3 बोतल पानी और शायद कुछ स्नैक्स भी खरीद सकेगा। यह एक और विशेषता है जो उसे प्रभावित करेगी। अंतिम रूप से शहर का कोई भी व्यक्ति उसकी मदद करने में सक्षम नहीं है। बता दें कि वह हार जाता है और उसे वहां जाने के लिए दिशा की जरूरत होती है, जहां भी वह जा रहा है, उसके आसपास कोई भी नहीं है जो उसे आसपास या कुछ भी पाने में मदद कर सके। अंत में वे @संख्या1 मुख्य विशेषताएं हैं जो साइकिल चालक को जानबूझकर प्रभावित करेंगे।",1,2,2
