essay_id,essay_set,essay,rater1_domain1,rater2_domain1,domain1_score
50,6,"मार्किया एमिडन लुयस्ट द्वारा ""द मूरिंग मस्त"" में एम्पायर स्टेट बिल्डिंग के बिल्डरों ने डरिगिबल्स को डॉक करने की कोशिश में कई बाधाओं को सहन किया। मूरिंग मास्ट का विचार तब शुरू हुआ जब न्यूयॉर्क के पूर्व गवर्नर, अल स्मिथ ने एम्पायर स्टेट को दुनिया की सबसे ऊंची इमारत बनाने के लिए दृढ़ संकल्प किया था। जब क्रिसलर इमारत सबसे ऊंची हो गई तो स्मिथ ने घोषणा की, ""... एम्पायर स्टेट अब 1,250 फीट की ऊंचाई तक पहुंच जाएगा"" (मूरिंग मस्त)। हालाँकि कई लोग योजना के बारे में उत्साहित थे, लेकिन वहाँ डेरिगिबल्स के डॉक करने से पहले कई बाधाएँ थीं। पहली समस्या थी स्थिरता। यदि एक हज़ार पाउंड की दरिद्र इमारत को एक टीथर द्वारा भवन से जोड़ा गया था, तो यह ""... इमारतों के फ्रेम में तनाव जोड़ देगा"" (मस्त) जिसने बिल्डरों को इमारतों की संरचना को पूरी तरह से बदल दिया होगा। सुरक्षा का एक और कारण उस समय था जब अधिकांश विदेशी डरिगिबल्स में हाइड्रोजन, एक अत्यधिक ज्वलनशील पदार्थ, हीलियम की जगह इस्तेमाल किया जाता था। जो सभी लोगों को नीचे नुकसान पहुंचा सकता है, इसे देखते हुए एक बड़ा खतरा हो सकता है। हालांकि, डेरिगिबल्स भविष्य के लिए सबसे बड़ी बाधा प्रकृति थी। एम्पायर स्टेट के ऊपर जंगली हवा की धाराएं थीं, जो कुंडा के पीछे की ओर बढ़ती थीं। जब बिल्डरों को इन सभी बाधाओं का एक व्यावहारिक समाधान नहीं मिल सका, तो यह महसूस किया गया कि न्यूयॉर्क शहर के सभी निवासियों की सुरक्षा के लिए डेरिगिबल्स को वहां नहीं रखा जाएगा।",3,3,6
51,6,"अंश में, @व्यक्ति1 द्वारा लिखित ""द मूरिंग मस्त"", वहाँ थे एम्पायर स्टेट बिल्डिंग के बिल्डरों का सामना किया गया था, इससे पहले कि वे मस्तूल बनाने से पहले स्पष्ट होना चाहिए। ""मूरिंग मस्त के सफल उपयोग में सबसे बड़ी बाधा प्रकृति ही थी।"" यह ""द मूरिंग मस्त"" में कहा गया है कि इमारत के शीर्ष पर हवाओं में हिंसक हवा की धाराओं के कारण लगातार बदलाव हो रहे थे। इसके अलावा अगर डरिगिबल्स को टेदर किया गया था, तो उनमें से पीछे की ओर घूम जाएगा, जबकि डरिगिबल्स भी शहर में लोगों को देखने के साथ ऊंचा होगा। कई के लिए असुरक्षित। ""शहरी क्षेत्रों के मुकाबले बहुत कम उड़ान भरने वाले हवाई जहाजों के खिलाफ एक मौजूदा कानून।"" किसी जहाज के लिए इमारत से टकराना या उसके जैसे क्षेत्र में जाना भी गैरकानूनी है। इन चीजों को बिल्डरों के ध्यान में लाया जाना चाहिए, जैसे कि प्रकृति और लॉब्रेकिंग खेलने में बाधाएं हैं।",2,3,5
52,6,"एम्पायर स्टेट बिल्डिंग के अंश बिल्डरों के आधार पर, बहुत सारे अवरोधों का सामना करना पड़ा। यहाँ मेरे तीन बिंदुओं पर विचार करना है। उन्हें ऐसी योजनाएँ बनाने की ज़रूरत है जो बहुत कठिन और कठिन थीं। ब्लींप और @नाम2 भवन में दुर्घटनाग्रस्त हो सकता है। यह पहले बहुत अधिक था। बिल्डरों को लंबे समय तक मुश्किल बनाने की जरूरत है, योजनाएं उन्हें बाकी इमारत को फिट करने के लिए मस्तूल के लिए सही कंकाल बनाने की आवश्यकता थी। मूरिंग मस्तूल को फिट करने के लिए उन्हें मौजूदा योजनाओं में बदलाव करना पड़ा। दूसरे, द ब्लिम्प्स और @नाम2 एक दुर्घटना का कारण बन सकता है। ब्लींप @संख्या1 मील प्रति घंटे की रफ़्तार से उड़ते हैं और वे मस्तूल की गति पर पहुँच सकते हैं जो बहुत तेज़ है और इसे नष्ट कर देता है। अन्त में, मस्तूल बहुत ऊँचा था। मस्तूल की ऊंचाई तक पहुंचने के लिए ब्लिंप्स के लिए कठिन होगा। इरविंग क्लैवन ने कहा, इस तरह की ऊंचाई ने लैंडिंग गियर के लिए बाद की तारीख को टालना वांछनीय बना दिया। एम्पायर स्टेट बिल्डिंग के @नाम1 बिल्डरों में कई बाधाओं का सामना करना पड़ा। यह योजना मुश्किल थी कि ब्लिम्प्स और @नाम2 दुर्घटनाग्रस्त हो सकते हैं और मस्तूल ऊंचाई बहुत अधिक थी।",2,2,4
53,6,"एम्पायर स्टेट बिल्डिंग के बिल्डरों को कुछ बाधाओं का सामना करना पड़ा, जिसमें मुख्य रूप से मौसम और सुरक्षा के लिहाज से डार्बीबल्स को अनुमति देने के प्रयास में सामना करना पड़ा। पैराग्राफ @संख्या1 में लेखक का कहना है कि ""इमारत की चोटी पर चलने वाली हवाएं हिंसक हवा की धाराओं के कारण लगातार हिल रही थीं""। इसका मतलब यह है कि हवा और हवा की धाराओं की वजह से हमेशा डेरिगिबल्स को नियंत्रित करना मुश्किल होगा। उनके सामने एक और बाधा सुरक्षा थी। पैराग्राफ @संख्या1 में भी लेखक कहता है, ""खुले लैंडिंग क्षेत्रों में दलदली सीसे के भार के साथ पीछे की ओर भारित किया जा सकता है ... जहाँ वे सड़क पर पैदल चलने वालों के ऊपर ऊँचे झूलते होंगे ..."" @नाम1 - इसका मतलब कुछ है लोगों के ऊपर भारी झूलना एक अच्छा विचार नहीं है। यह एक अच्छा विचार नहीं होगा क्योंकि अगर वजन डेरिगिबल्स से डिस्कनेक्ट हो जाएगा तो संभावना है कि कोई व्यक्ति बुरी तरह से घायल हो सकता है। उन बाधाओं @नाम1 के निर्माणकर्ता एम्पायर स्टेट बिल्डिंग के निर्माण में सामना करने के लिए डेरिगिबल्स की अनुमति दे रहे हैं।",3,2,5
54,6,"थरघाट, साम्राज्य राज्य के निर्माण पर डेरिगिबल्स को डॉक करने की अनुमति देने की प्रक्रिया बिल्डरों ने कई बाधाओं का सामना किया। पहली बाधा है कि डेरिगिबल्स वहाँ डॉक करने के लिए वास्तविक ""इमारत"" प्रक्रिया में होने की अनुमति देने का प्रयास करते समय बिल्डरों का सामना करना पड़ा। क्योंकि भवन के फ्रेम में मस्तूल वल्ड बहुत तनाव जोड़ता है यदि बस इसकी सपाट छत से जुड़ा हुआ है, तो बुलदास को इमारत के स्टील फ्रेम को फिर से बनाना पड़ा ताकि मस्तूल को सुरक्षित रूप से शीर्ष पर रखा जा सके, एक बहुत महंगी और समय लेने वाली परियोजना। । एक और बाधा जिसका सामना साम्राज्य के राज्य की इमारत पर डेरिगिबल्स को डॉक करने की अनुमति देने के दौरान बिल्डरों ने किया था, प्रकृति के साथ ही होना था। क्योंकि इमारत के ऊपर हवाएं लगातार मूरिंग मस्तूल के चारों ओर जहाज के पीछे की ओर घूमती थीं, जो बहुत असुरक्षित थीं। शहरी क्षेत्रों में बहुत कम उड़ान भरने वाले हवाई जहाजों के खिलाफ कानून भी एक बाधा साबित हुए क्योंकि शिप्स कभी भी इस क्षेत्र में नहीं पहुंच पाएंगे। अंत में, बिल्डरों ने डेरिगिबल्स के लिए निर्माण के दौरान कई बाधाओं का सामना किया।",3,3,6
55,6,"एम्पायर स्टेट बिल्डिंग के बिल्डरों ने डेरिगिबल्स को डॉक करने की अनुमति देने के प्रयास में बाधाओं का सामना किया था, इमारत के शीर्ष पर एक हजार-फीट डेरिगिबल्स मूर था, जो एक एकल केबल टेथर द्वारा आयोजित किया गया था, जो बिल्डिंग फ्रेम में तनाव जोड़ देगा। तो यह एक बाधा थी क्योंकि अगर श्रमिक वहां काम कर रहे थे तो उसके साथ काम करना एक बहुत ही अलग स्थिति होगी और इस तरह से उसके साथ इमारत पर काम करना होगा। एक और बाधा मुझे कहना होगा कि हवा का दबाव तब होगा जब दूर-पैदल चलने योग्य केवल एक ही केबल द्वारा लटका दिया गया था, जो हवा के साथ एक कठिन बाधा होना चाहिए जो मुश्किल से उड़ रहा हो। बिल्डिंग फ्रेम वर्क के लिए साठ हजार से अधिक डॉलर्स की कीमत तय करनी पड़ी, फ्रेमवर्क का काम एक चुनौतीपूर्ण बाधा रहा होगा क्योंकि उन्हें काम का एक बहुत कुछ करना था जो कि पूरा होने में थोड़ा समय लेगा अगर इसमें साठ हज़ार डॉलर्स की कीमत हो। फ्रेम वर्क पर उन्हें @नाम1 करना पड़ा।",1,2,3
56,6,"अंश में, मरिया एमिडन लुस्टेड द्वारा द मूरिंग मास्ट, पाठकों को पता चलता है कि डायरिगिबल्स को वहां डॉक करने की कोशिश में एम्पायर स्टेट बिल्डिंग के बिल्डरों में बाधाएं हैं। पैराग्राफ @संख्या1 में, पाठकों को पता चलता है कि आर्किटेक्ट ब्लिंप के भार और वायु दबाव से चिंतित हैं जो इमारतों की नींव के लिए सभी तरह से प्रेषित होता है। आर्किटेक्ट्स को इस नई स्थिति के आदी होने के लिए एम्पायर स्टेट बिल्डिंग को मजबूत और संशोधित करना होगा। आर्किटेक्टों ने विदेशी डेरिगिबल्स के साथ समस्याओं को भी देखा, जो पैरा @संख्या2 में कहा गया है, ""हीलियम के बजाय हाइड्रोजन का उपयोग करते हैं,"" अमेरिका के बाहर से अधिकांश डेरिगिबल्स हीलियम के बजाय हाइड्रोजन का उपयोग करते हैं, और हाइड्रोजन अत्यधिक ज्वलनशील है। "" सबसे बड़ी बाधा यह थी कि भवन के शीर्ष पर चलने वाली हवाएँ हमेशा हिलती रहती थीं, भले ही मृगमरीचिका मस्तूल के नीचे जाती हो, फिर भी पीछे घूमती रहती। बाद में, एक मस्तूल स्वामी के लिए आर्किटेक्ट विचार गायब हो गए और फिर इसे अवलोकन के लिए उपयोग किया गया।",3,3,6
57,6,"एम्पायर स्टेट बिल्डिंग के बिल्डरों ने डरिगिबल्स को वहां गोदी करने की कोशिश में कुछ बाधाओं का सामना करना पड़ा। इन बाधाओं में से कुछ के पास आसान समाधान थे, लेकिन उनमें से कुछ को हल करना मुश्किल था। एक केबल टेडर द्वारा बनाए जा रहे भवन के शीर्ष पर वे बाधा थे वे केवल इमारत के फ्रेम पर तनाव का कारण बनेंगे। इस समस्या को हल करने के लिए उन्हें ऐसे संशोधन करने की आवश्यकता थी जिनकी कीमत लगभग छह हजार डॉलर होगी। यह एकमात्र समस्या नहीं थी, एक कानून था जो शहरी इलाकों में हवाई जहाजों को बहुत कम उड़ान भरने से रोकता था। इस कानून ने इस क्षेत्र के करीब जाना अवैध बना दिया या यहां तक कि इमारत से जुड़ने की कोशिश भी की। इसके साथ जोड़ते हुए, आर्किटेक्ट द्वारा सामना की जाने वाली सबसे कठिन बाधा प्रकृति थी, और इस समस्या को हल करना कठिन था और इसे नियंत्रित करना भी मुश्किल था। इस बाधाओं का सामना करना पड़ा, जो उन्हें अभी तक का नेतृत्व करने के लिए नेतृत्व करते हैं और यह देखने के लिए इंतजार करते हैं कि बाद में अधिक प्रौद्योगिकी के साथ हो सकता है। अंत में इस सपने को साकार करें।",2,3,5
58,6,"जब उन्होंने एम्पायर स्टेट बिल्डिंग का निर्माण किया तो उन्हें इसके निर्माण में बाधाओं का सामना करना पड़ा। एक बाधा उनका सामना करना पड़ा था कि वे इसे यथासंभव उच्च और सुरक्षित बनाना चाहते थे। जिस तरह से आर्किटेक्चरल इसे दुनिया की सबसे ऊंची इमारत बनाना चाहते थे वह इमारत के शीर्ष पर एक मौरिंग मस्तूल लगाकर था। एक मूरिंग मास्ट मूल रूप से डेरिगिबल्स (ब्लींप) के लिए डॉक है। यह खतरनाक था। ऐसा इसलिए था क्योंकि मस्त इतनी ऊंचाई पर स्नैप कर सकता है और जमीन या स्नैप पर गिर सकता है, और सड़क के ऊपर लटक सकता है। न्यूयॉर्क के चार साल के गवर्नर अल स्मिथ कहते हैं, ""वॉशिंगटन में सरकारी लोग इस मस्तूल के लिए हवाई जहाज के घाट जाने के कुछ रास्ते तलाश रहे हैं।"" हालांकि यह अच्छा लग सकता है, इसका सबसे सुरक्षित विचार नहीं है।",1,1,2
59,6,"डायरिगिबल्स को वहां डॉक करने की कोशिश में एम्पायर स्टेट बिल्डिंग के निर्माण में कई बाधाओं का सामना करना पड़ा। एक बात के लिए, बिल्डरों को साम्राज्य राज्य भवन के शीर्ष पर एक मस्तूल नहीं लगाया जा सकता है, क्योंकि इमारत निश्चित रूप से ढह जाएगी। ""एक हजार फुट की दर से बनाए गए साम्राज्य राज्य भवन के शीर्ष पर स्थित एक हजार फुट की दुरूह इमारत के फ्रेम में तनाव को जोड़ा जाएगा""। इस समस्या को बदलने और ठीक करने के लिए, संशोधनों के लिए साठ हजार डॉलर की आवश्यकता होगी। एक अन्य बाधा जो बिल्डर को देखने में विफल रही, वह एक आधुनिक दिन के वास्तविक निर्माण योग्य थी। डरिगिबल्स, ""हीलियम के बजाय हाइड्रोजन का इस्तेमाल किया, और हाइड्रोजन अत्यधिक ज्वलनशील है""। यदि डार्किबल्स कभी डॉकिंग करते समय फट जाते थे, तो न्यूयॉर्क के घनी आबादी वाले क्षेत्र में स्थिति भयानक हो जाती थी। अन्त में, इमारत की सबसे बड़ी बाधा प्रकृति ही थी। ""यहां तक ​​कि अगर योग्य मूरिंग मस्तूल के लिए दांत थे, तो जहाज का पिछला भाग चारों ओर और चारों ओर घूम जाएगा।"" यह बहुत खतरनाक होगा। सड़कों पर पैदल चलने वालों पर @नाम1 भारी हो सकता है, जिसका अर्थ है कि यह बिल्कुल भी सुरक्षित नहीं था। तीन बाधाएं हैं जो साम्राज्य के राज्य निर्माण को डेरिगिबल्स को वहां डॉक करने की अनुमति देने से रोकती हैं।",3,3,6
60,6,"मार्सिया एमिडन लुस्टेड के अंश ""द मूरिंग मस्त"" में बिल्डरों को बाधाओं का सामना करना पड़ा जैसे कि डरिगिबल्स कैसे मस्तूल से बंधे रहेंगे। वे निश्चित नहीं थे कि वे हवा की धाराओं से घूमने लायक कैसे बनाए रखेंगे। जैसा कि पैराग्राफ @संख्या1 में कहा गया है, ""एक सिंगल केबल टेडर द्वारा बनाए गए भवन के शीर्ष पर स्थित एक हजार फुट का दुरूह भवन के ढांचे में तनाव को जोड़ देगा।"" एक अन्य समस्या का सामना करना पड़ा डेरिगिबल्स में हाइड्रोजन के उपयोग ने उन्हें अत्यधिक ज्वलनशील बना दिया।",2,2,4
61,6,"एम्पायर स्टेट बिल्डिंग के बिल्डरों को कई समस्याओं का सामना करना पड़ा, जो ""निर्माण से पहले स्पष्ट होना चाहिए था। उनमें से एक समस्या यह थी कि कई डेरिगिबल्स"" में हाइड्रोजन, हीलियम के बजाय हाइड्रोजन का उपयोग किया गया था, जो अत्यधिक ज्वलनशील है। "" कारण यह है कि बिल्डिंग के मालिकों ने न्यूयॉर्क में रहने वाले कई नागरिकों की सुरक्षा के बारे में चिंता करने के लिए। एक अन्य कारक जो बिल्डरों का सामना करते थे, वह यह था कि हवाएं ""हिंसक हवा की धाराओं के कारण लगातार स्थानांतरित हो रही थीं।"" इसके कारण लैंडिंग में परेशानी हुई। फ़ील्ड्स का वजन सीसे के भार के साथ कम किया जा सकता है, लेकिन एम्पायर स्टेट बिल्डिंग में ऐसा नहीं किया जा सकता है; कई डाइरिगिबल्स हवाओं के कारण या तो बिल्डिंग तक नहीं पहुंच पाएंगे। एक अंतिम कारक जो सामना किया गया था वह यह है कि यह खिलाफ था। हवाई अड्डों के लिए शहरी क्षेत्रों में उड़ान भरने के लिए कानून। यह ""कानून एक जहाज के लिए अवैध रूप से कभी भी इमारत को बांधने या यहां तक ​​कि इस क्षेत्र से संपर्क करने के लिए बना देगा।"" इन सभी कारकों के कारण ""का उपयोग करने का विचार""। ड्रिगिबल्स और यात्रियों के लिए मूरिंग मास्ट ""गायब हो जाना""।",4,4,8
62,6,"मार्सिया एमिडॉन @नाम1 द्वारा लघु कहानी ""द मूरिंग मस्त"" में एक बाधा है जिसे बिल्डरों को खत्म करना पड़ा। साम्राज्य राज्य की इमारत का शीर्ष बनाना मुश्किल था क्योंकि टॉवर का डॉक हिस्सा स्थिर नहीं था। इसके अलावा, इमारत का ढांचा योग्य का समर्थन नहीं कर सकता है, ""इमारत के शीर्ष पर एक एकल केबल टेथर द्वारा रखे जाने योग्य मिरर, इमारतों के फ्रेम में तनाव जोड़ देगा""। डिजाइनरों ने एक नया टॉवर डिजाइन किया था जो ""पिंडली कांच और क्रोम-निकल स्टेनलेस स्टील टॉवर था जो अंदर से रोशन होगा""। विजेताओं और नियंत्रित करने वाली मशीनरी को शाफ्ट के आधार पर रखा जाएगा। उन्होंने एक अवलोकन डेक भी जोड़ा और अधिक यात्री योग्य होने के लिए प्रतीक्षा करने में सक्षम थे। इसके साथ एक और समस्या थी कि एक कानून था कि हवाई जहाज शहरी स्थानों के करीब नहीं पहुंच सकते थे। इन सबके बीच यह उनके लिए एक कठिन दर्द देने वाला डिजाइन था और इसमें बहुत सारा पैसा खर्च होता था।",2,2,4
63,6,"अल स्मिथ के ""विमानन अग्रदूतों के सपने"" को पूरा करने के लक्ष्य के बावजूद, एम्पायर स्टेट बिल्डिंग के बिल्डरों ने डेरिगिबल्स को वहां डॉक करने की कोशिश करने में कई बाधाओं का सामना किया। इस तरह की एक समस्या जो बिल्डरों का सामना करना पड़ा वह तनाव था जो एक योग्य था जो इमारत में खुद को जोड़ देगा; एक एकल केबल टेदर द्वारा इमारत के लिए एक बड़े घटिया भाग का निर्माण करने से, इमारत को अपने आप में पूरी तरह से चलने योग्य और हवा के दबाव का तनाव झेलने में सक्षम होना पड़ेगा। इस प्रकार, बिल्डरों को एम्पायर स्टेट बिल्डिंग के ढांचे को संशोधनों के @पैसे1 के साथ मजबूत करने के लिए मजबूर किया गया था। इसके अलावा, संयुक्त राज्य अमेरिका के बाहर से डेरिगिबल्स उनमें से अधिकांश को अत्यधिक अस्थिर हाइड्रोजन से भरे होने के कारण एक खतरनाक खतरे के रूप में सामने आया। जब न्यू जर्सी के लेकहर्स्ट में आग लगने से जर्मन नष्ट हो गया, तो न्यूयॉर्क के घनी आबादी वाले शहर के ऊपर इस तरह के हादसे के जोखिमों से यह स्पष्ट हो गया। इतना ही नहीं, लेकिन एम्पायर स्टेट बिल्डिंग के शीर्ष पर चल रही तेज हवाओं ने भी एक समस्या उत्पन्न कर दी, जब मूरिंग मस्तूल पर टेदर किया जाता था, तो जहाज के पीछे लगातार मूरिंग मस्तूल के चारों ओर घूमता था; यह न्यूयॉर्क के नागरिकों के लिए सीधे खतरे में पड़ने वाला खतरा साबित हुआ। इसके अलावा, शहरी इलाकों में हवाई जहाजों को उड़ान भरने से रोकने के लिए एक स्थापित कानून था; इसने साम्राज्य राज्य भवन के लिए खुद को तार-तार करने के लिए इसे एक अवैध बना दिया और इसके लिए बिल्डरों को वहां डॉक करने की अनुमति देने के लिए बिल्डरों के लिए असंभवता को और बढ़ा दिया।",4,4,8
64,6,"@व्यक्ति1 के अंश में, ""द मूरिंग मस्त,"" एम्पायर स्टेट बिल्डिंग के बिल्डरों ने डेरिगिबल्स को वहां डॉक करने की कोशिश करने में कई बाधाओं का सामना किया। यद्यपि डरिजीबल्स परिवहन का एक आधुनिक रूप थे, लेकिन वे अत्यधिक खतरनाक थे। जैसा कि पैराग्राफ @संख्या1 में कहा गया है, ""अमेरिका के बाहर से अधिकांश डाइरिगिबल्स हीलियम के बजाय हाइड्रोजन का उपयोग करते हैं, और अत्यधिक ज्वलनशील में हाइड्रोजन।"" पैरा @संख्या2 में वर्णित ""हिंसक वायु धाराओं"" के साथ, यह दो जोखिम थे जो बिल्डरों को ध्यान में रखना था। बिल्डरों को एक सुरक्षित तरीके के विचार को समझाने की जरूरत थी, जिसमें डरिगिल्स यह सुनिश्चित करने के लिए डॉक कर सकें कि किसी को चोट न पहुंचे। एक अन्य बाधा बिल्डरों को ध्यान में रखना था, जो कानून पारित किया गया था, ""शहरी क्षेत्रों में कम उड़ान भरने वाले हवाई जहाजों के खिलाफ"", जैसा कि पैराग्राफ @संख्या3 में बताया गया है। एंपायर स्टेट बिल्डिंग का निर्माण करते समय अंश स्पष्ट रूप से समझाता है कि बिल्डरों को किन जटिलताओं को झेलना और लेना था। अंत में, एम्पायर स्टेट बिल्डिंग के बिल्डरों ने डेरिगिबल्स को वहां डॉक करने की अनुमति देने के प्रयास में कई बाधाओं को पार कर लिया।",3,3,6
65,6,"@व्यक्ति1 द्वारा ""द मूरिंग मस्त"" के अंश में, साम्राज्य राज्य निर्माण के बिल्डरों ने डेरिगिबल्स को डॉक करने की अनुमति देने के प्रयास में कई बाधाओं का सामना किया। बिल्डरों को दूर करने के लिए सबसे बड़ी बाधा हवा की धाराओं के कारण हवाएं लगातार बदल रही थीं। एक और कारण है कि डेरिगिबल्स को साम्राज्य राज्य भवन पर डॉक करने की अनुमति नहीं थी, क्योंकि @स्थान3 के बाहर से कई डेरिगिबल्स हाइड्रोजन का उपयोग करते थे जो बहुत ज्वलनशील है। अगर कोई ऐसा ही करता है, जैसा कि न्यू जर्सी के लेकहर्स्ट में हुआ था, तो उससे अधिक लोग प्रभावित होंगे। फिर भी एक और कारण है कि डेरिगिबल्स को डॉक करने की अनुमति नहीं थी, क्योंकि वे नेतृत्व भार का उपयोग कर सकते हैं ताकि ब्लींप की पीठ को तौला जा सके क्योंकि नीचे के लोगों के लिए यह खतरनाक होगा क्योंकि डेरिगिबल्स की अनुमति नहीं थी क्योंकि तेज स्पियर्स की वजह से क्षेत्र में अन्य इमारतों के। यदि एक नौसेना कप्तान को अपने ब्लींप के पॉप होने का डर था, तो किसी को भी अनुमति नहीं दी जानी चाहिए। आखिरी कारण यह था कि एक कानून यह कह रहा था कि शहरी इलाकों में हवाई जहाज बहुत कम नहीं उड़ सकते। उन बाधाओं के साथ जो बिल्डरों पर काबू नहीं पा सके।",4,4,8
66,6,"साम्राज्य राज्य निर्माण करते समय बिल्डरों का सामना करने में कई बाधाएं हैं। सबसे पहले इमारत की ऊँचाई अधिक से अधिक सवालों के घेरे में आ गई और इमारत के शीर्ष के बारे में कई चर्चाएँ हुईं। साम्राज्य राज्य इमारतों का पहला लक्ष्य शहर का भविष्य होना था जो वे ब्लींप पर लोगों को खाना देना चाहते थे। एक और समस्या यह है कि वास्तव में ब्लिंप को इमारत के पास स्थिर करने का तरीका पता है और बड़े विमानों को इमारत के करीब उड़ान भरने के लिए नहीं माना जाता है क्योंकि अन्य इमारत आसपास हैं। अंत में, उन्हें कई समस्याओं का सामना करना पड़ा।",0,2,2
67,6,"एम्पायर स्टेट बिल्डिंग के बिल्डरों को कई बाधाओं का सामना करना पड़ा। सबसे बड़ी सुरक्षा में से एक। जैसा कि पैराग्राफ @संख्या1 में कहा गया है, अमेरिका के बाहर के अधिकांश डाइरिगल्स हीलियम के बजाय हाइड्रोजन का उपयोग करते हैं। हाइड्रोजन अत्यधिक ज्वलनशील है। इसके अलावा एक अन्य मुद्दा पैराग्राफ @संख्या2 में रखा गया था, यह स्वयं प्रकृति थी। हिंसक वायु धाराओं के कारण इमारत के शीर्ष पर चलने वाली हवाएँ लगातार हिल रही थीं। यहां तक कि अगर योग्य को नीचे गिरा दिया गया था, तो जहाज का पिछला भाग सुबह के द्रव्यमान के आसपास घूम जाएगा। फिर भी एक और कारण है कि क्यों डेरिगिबल्स एम्पायर स्टेट बिल्डिंग में डॉक नहीं कर सका, अनुच्छेद @संख्या3 में था, यह शहरी इलाकों में बहुत कम उड़ान भरने वाले हवाई जहाजों के खिलाफ एक मौजूदा कानून था। इन बाधाओं ने एम्पायर स्टेट बिल्डिंग के लिए इसे मूल उद्देश्य की पूर्ति में लगभग असंभव बना दिया।",3,3,6
68,6,"मूरिंग मस्त के सफल उपयोग में सबसे बड़ी बाधा प्रकृति ही थी। उच्च हिंसक वायु धाराएं थीं, जिसके कारण इमारत लगातार शिफ्ट हो रही थी। यह न तो व्यावहारिक था और न ही सुरक्षित।",1,1,2
69,6,"कई बाधाएं थीं जो एम्पायर स्टेट बिल्डिंग के बिल्डरों को डरिगिबल्स को वहां डॉक करने की अनुमति देने की कोशिश करते समय सामना करना पड़ा था। एक कारण डेरिगिबल्स असुरक्षित थे। इसका कारण यह है कि संयुक्त राज्य अमेरिका के बाहर से डेरिगिबल्स ने हाइड्रोजन का उपयोग किया, जो कि बहुत ज्वलनशील है। अगर घनी आबादी वाले स्थान पर आग लगने की घटना होती, तो कई लोग इससे मर सकते थे। बिल्डरों के सामने एक और बाधा प्रकृति की ही थी। इसका कारण यह है कि इमारत के शीर्ष पर चलने वाली हवाएं लगातार स्थानांतरित हो रही थीं, इसलिए योग्य के पीछे आगे और पीछे कुंडा होगा। वे केवल जहाज की पीठ पर भार डालकर समस्या को ठीक कर सकते थे, लेकिन उस अव्यवहारिक और असुरक्षित को करने के लिए। इसका कारण यह है कि वजन पैदल चलने वालों के ऊपर से लटक रहे हैं, इसलिए यदि कोई टूट गया, तो यह किसी को मार सकता है। तीसरी बाधा यह है कि शहरी इलाकों में हवाई जहाजों के उड़ान भरने के खिलाफ एक कानून था, इसलिए यह जहाज के लिए इमारत के लिए अवैध होगा। अंतिम बाधा हवा तेज जहाज पर जहाज को धक्का दे सकती थी, जो जहाज को पंचर कर सकती थी, इसलिए पायलटों को मूरिंग उपकरण नहीं मिल पाएंगे। ये वे बाधाएं हैं जो बिल्डरों का सामना करती हैं, जिसके कारण मूरिंग उपकरण स्थापित नहीं हो पाए।",4,3,7
